analysis_level,prompt_variant,evaluation_scope,target_family,ensemble_name,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler
ensemble_document_labeler,direct_target_only,labeler_prerana,individual_coder,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,labeler_prerana__drop_kyle_only,individual_coder,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.23076923076923073,,13,0,1,0,0.5,14,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,labeler_prerana__drop_kyle_only,individual_coder,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.25,,2,0,2,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.18181818181818177,,11,0,1,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,4,3,1,0,0.25,0.0,0.0,0.0,1.0,0.6666666666666666,,1,0,3,0,0.5,4,1.0,GAO,kyle
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only,new_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.18181818181818177,,11,0,1,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.25,,2,0,2,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,12,9,3,0,0.25,0.0,0.0,0.0,1.0,0.6666666666666667,,3,0,9,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,4,3,1,0,0.25,0.0,0.0,0.0,1.0,0.6666666666666666,,1,0,3,0,0.5,4,1.0,GAO,kyle
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only,old_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,12,9,3,0,0.25,0.0,0.0,0.0,1.0,0.6666666666666667,,3,0,9,0,0.5,12,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.5,1,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,8,6,2,0,0.25,0.0,0.0,0.0,1.0,0.6666666666666667,,2,0,6,0,0.5,8,1.0,EPA,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.23076923076923073,,13,0,1,0,0.5,14,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,28,28,0,3,0.10714285714285714,0.10714285714285714,1.0,0.1935483870967742,,,single_reference_class,0,0,25,3,0.5,28,1.0,ERP Report,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,6,5,1,1,0.3333333333333333,0.2,1.0,0.3333333333333333,1.0,0.6,,1,0,4,1,0.5,6,1.0,GAO,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,9,7,2,4,0.6666666666666666,0.5714285714285714,1.0,0.7272727272727273,1.0,0.7857142857142857,,2,0,3,4,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,1.0,,4,0,1,1,0.5,6,1.0,EPA,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,4,4,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,4,0,0.5,4,1.0,EPA,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.23076923076923073,,13,0,1,0,0.5,14,1.0,EPA,prerana
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,28,22,6,3,0.25,0.09090909090909091,0.6666666666666666,0.16,0.8333333333333334,0.5606060606060606,,5,1,20,2,0.5,28,1.0,ERP Report,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,28,28,0,3,0.10714285714285714,0.10714285714285714,1.0,0.1935483870967742,,,single_reference_class,0,0,25,3,0.5,28,1.0,ERP Report,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,2,2,0,1,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,1,1,0.5,2,1.0,GAO,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,9,5,4,4,0.8888888888888888,0.8,1.0,0.8888888888888888,1.0,0.9,,4,0,1,4,0.5,9,1.0,Hurricane Katrina,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,9,7,2,4,0.6666666666666666,0.5714285714285714,1.0,0.7272727272727273,1.0,0.7857142857142857,,2,0,3,4,0.5,9,1.0,Hurricane Katrina,kyle
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,anmol
ensemble_document_labeler,direct_target_only,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana
ensemble_overall,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,75,45,30,49,0.7066666666666667,0.8,0.7346938775510204,0.7659574468085106,0.5666666666666667,0.6959259259259258,,17,13,9,36,0.19,76,0.9868421052631579,,
ensemble_overall,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,67,40,27,52,0.7014925373134329,0.9,0.6923076923076923,0.782608695652174,0.4074074074074074,0.7175925925925927,,11,16,4,36,0.16,68,0.9852941176470589,,
ensemble_overall,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,75,45,30,49,0.7066666666666667,0.8,0.7346938775510204,0.7659574468085106,0.5666666666666667,0.6959259259259258,,17,13,9,36,0.19,76,0.9868421052631579,,
ensemble_overall,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,67,40,27,52,0.7014925373134329,0.9,0.6923076923076923,0.782608695652174,0.4074074074074074,0.7175925925925927,,11,16,4,36,0.16,68,0.9852941176470589,,
ensemble_overall,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,75,53,22,62,0.7466666666666667,0.9056603773584906,0.7741935483870968,0.8347826086956521,0.36363636363636365,0.6633790737564323,,8,14,5,48,0.09,76,0.9868421052631579,,
ensemble_overall,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,67,48,19,59,0.7761194029850746,0.9583333333333334,0.7796610169491526,0.8598130841121495,0.3157894736842105,0.6721491228070176,,6,13,2,46,0.09,68,0.9852941176470589,,
ensemble_overall,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,75,45,30,59,0.7066666666666667,0.9111111111111111,0.6949152542372882,0.7884615384615384,0.4,0.747037037037037,,12,18,4,41,0.12,76,0.9868421052631579,,
ensemble_overall,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,67,40,27,56,0.7313432835820896,0.975,0.6964285714285714,0.8125,0.37037037037037035,0.7898148148148149,,10,17,1,39,0.12,68,0.9852941176470589,,
ensemble_overall,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,weighted_models_optimized,75,45,30,59,0.7066666666666667,0.9111111111111111,0.6949152542372882,0.7884615384615384,0.4,0.747037037037037,,12,18,4,41,0.12,76,0.9868421052631579,,
ensemble_overall,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,67,40,27,56,0.7313432835820896,0.975,0.6964285714285714,0.8125,0.37037037037037035,0.7898148148148149,,10,17,1,39,0.12,68,0.9852941176470589,,
ensemble_overall,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,weighted_models_optimized,75,53,22,67,0.7333333333333333,0.9433962264150944,0.746268656716418,0.8333333333333334,0.22727272727272727,0.6903945111492281,,5,17,3,50,0.07,76,0.9868421052631579,,
ensemble_overall,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,67,48,19,63,0.7761194029850746,1.0,0.7619047619047619,0.8648648648648649,0.21052631578947367,0.7149122807017544,,4,15,0,48,0.07,68,0.9852941176470589,,
ensemble_overall,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,76,46,30,50,0.7105263157894737,0.8043478260869565,0.74,0.7708333333333334,0.5666666666666667,0.678623188405797,,17,13,9,37,0.19,76,1.0,,
ensemble_overall,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,68,41,27,48,0.7205882352941176,0.8536585365853658,0.7291666666666666,0.7865168539325843,0.5185185185185185,0.6978319783197833,,14,13,6,35,0.19,68,1.0,,
ensemble_overall,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,weighted_models_optimized,76,46,30,50,0.7105263157894737,0.8043478260869565,0.74,0.7708333333333334,0.5666666666666667,0.678623188405797,,17,13,9,37,0.19,76,1.0,,
ensemble_overall,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,68,41,27,48,0.7205882352941176,0.8536585365853658,0.7291666666666666,0.7865168539325843,0.5185185185185185,0.6978319783197833,,14,13,6,35,0.19,68,1.0,,
ensemble_overall,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,weighted_models_optimized,76,54,22,76,0.7105263157894737,1.0,0.7105263157894737,0.8307692307692308,0.0,0.63510101010101,,0,22,0,54,0.05,76,1.0,,
ensemble_overall,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,68,49,19,62,0.75,0.9591836734693877,0.7580645161290323,0.8468468468468469,0.21052631578947367,0.6648764769065522,,4,15,2,47,0.1,68,1.0,,
ensemble_overall,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,74,44,30,58,0.7027027027027027,0.9090909090909091,0.6896551724137931,0.7843137254901961,0.4,0.7090909090909091,,12,18,4,40,0.1,76,0.9736842105263158,,
ensemble_overall,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,66,39,27,54,0.7424242424242424,0.9743589743589743,0.7037037037037037,0.8172043010752689,0.4074074074074074,0.7374169040835707,,11,16,1,38,0.1,68,0.9705882352941176,,
ensemble_overall,codebook_with_examples_with_checklist,new_gold_test_only,new_gold,weighted_models_optimized,74,44,30,58,0.7027027027027027,0.9090909090909091,0.6896551724137931,0.7843137254901961,0.4,0.7090909090909091,,12,18,4,40,0.1,76,0.9736842105263158,,
ensemble_overall,codebook_with_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,weighted_models_optimized,66,39,27,54,0.7424242424242424,0.9743589743589743,0.7037037037037037,0.8172043010752689,0.4074074074074074,0.7374169040835707,,11,16,1,38,0.1,68,0.9705882352941176,,
ensemble_overall,codebook_with_examples_with_checklist,old_gold_test_only,old_gold,weighted_models_optimized,74,52,22,74,0.7027027027027027,1.0,0.7027027027027027,0.8253968253968254,0.0,0.6175699300699301,,0,22,0,52,0.05,76,0.9736842105263158,,
ensemble_overall,codebook_with_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,weighted_models_optimized,66,47,19,57,0.7575757575757576,0.9361702127659575,0.7719298245614035,0.8461538461538461,0.3157894736842105,0.6567749160134377,,6,13,3,44,0.1,68,0.9705882352941176,,
ensemble_overall,direct_target_only,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,weighted_models_optimized,76,46,30,69,0.6447368421052632,0.9565217391304348,0.6376811594202898,0.7652173913043478,0.16666666666666666,0.6760869565217391,,5,25,2,44,0.12,76,1.0,,
ensemble_overall,direct_target_only,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,weighted_models_optimized,68,41,27,63,0.6764705882352942,1.0,0.6507936507936508,0.7884615384615384,0.18518518518518517,0.7041553748870822,,5,22,0,41,0.12,68,1.0,,
